age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
35, Private,167836, Bachelors,13, Married-civ-spouse, Farming-fishing, Other-relative, Black, Male,-479,13,38, Mexico, >50K
36, Local-gov,-41306, Some-college,14, Divorced, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,-3219,54,5, Mexico, >50K
29, Private,-63025, HS-grad,11, Separated, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,-277,40,39, South, <=50K
10, Private,-51626, Doctorate,10, Separated, Craft-repair, Wife, White, Male,-6233,65,2, South, >50K
25, Local-gov,-6102, Bachelors,11, Divorced, Exec-managerial, Own-child, White, Female,5047,66,39, Germany, >50K
27, Local-gov,74782, 7th-8th,11, Never-married, Prof-specialty, Wife, Black, Male,5054,81,58, Ecuador, >50K
20, ?,-85718, Some-college,17, Widowed, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,-628,22,-8, Puerto-Rico, <=50K
2, Private,-93099, Assoc-acdm,10, Never-married, Prof-specialty, Not-in-family, White, Male,18045,75,35, Poland, >50K
28, Federal-gov,185755, 1st-4th,9, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,-264,67,-8, England, <=50K
31, ?,16781, 7th-8th,12, Separated, ?, Not-in-family, Asian-Pac-Islander, Male,-465,78,37, Taiwan, <=50K
53, Federal-gov,-17552, 11th,13, Divorced, Exec-managerial, Husband, Black, Female,2177,2872,37, England, <=50K
68, Federal-gov,-510306, 1st-4th,10, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,-7711,24,-13, United-States, <=50K
4, Private,-36787, 12th,13, Divorced, Prof-specialty, Not-in-family, White, Female,-241,84,38, Thailand, <=50K
25, Private,-185429, Assoc-voc,14, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,1504,7,37, Poland, <=50K
16, Self-emp-inc,-7180, 7th-8th,12, Widowed, Exec-managerial, Husband, Other, Male,-133,53,23, United-States, >50K
15, Federal-gov,72687, Masters,13, Married-AF-spouse, Adm-clerical, Not-in-family, Black, Male,1309,33,38, Puerto-Rico, >50K
21, Self-emp-inc,40726, 7th-8th,11, Never-married, Sales, Husband, White, Female,-415,76,38, Taiwan, >50K
34, ?,-40803, 1st-4th,16, Married-spouse-absent, Tech-support, Husband, White, Male,-59,29,38, Philippines, >50K
31, Federal-gov,-5010, 7th-8th,11, Married-AF-spouse, Other-service, Other-relative, Black, Female,-270,56,37, Mexico, <=50K
48, ?,-45482, 11th,11, Divorced, Farming-fishing, Not-in-family, Other, Male,-251,62,14, Honduras, <=50K
32, Local-gov,99493, 9th,13, Widowed, Protective-serv, Wife, Amer-Indian-Eskimo, Male,-208,85,38, Columbia, <=50K
30, Local-gov,-40385, 9th,13, Separated, Sales, Own-child, Other, Male,-409,39,38, Cambodia, >50K
35, Local-gov,-556181, 7th-8th,17, Separated, Tech-support, Wife, White, Female,1894,2343,39, United-States, >50K
13, Private,73334, 11th,13, Never-married, ?, Not-in-family, Asian-Pac-Islander, Male,297,89,-14, Thailand, >50K
19, ?,84469, 12th,9, Never-married, ?, Own-child, Black, Female,155,57,5, Taiwan, <=50K
3, Private,26101, 12th,11, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,7305,57,38, England, <=50K
20, Private,-351954, Assoc-voc,11, Married-spouse-absent, Machine-op-inspct, Own-child, Black, Male,-423,89,37, Mexico, >50K
57, Self-emp-not-inc,68309, 9th,11, Married-AF-spouse, Machine-op-inspct, Other-relative, White, Male,-265,2442,38, South, >50K
11, State-gov,-58705, 1st-4th,11, Never-married, Tech-support, Wife, Black, Male,-283,3260,22, Iran, <=50K
29, ?,-28310, Prof-school,13, Married-spouse-absent, Adm-clerical, Wife, Other, Male,19,83,-6, Puerto-Rico, <=50K
28, Local-gov,31786, 5th-6th,13, Never-married, Machine-op-inspct, Husband, Other, Male,-1075,3025,34, Haiti, <=50K
23, Self-emp-inc,-32533, Some-college,11, Divorced, Handlers-cleaners, Unmarried, White, Male,6606,45,9, ?, <=50K
35, Federal-gov,-369959, HS-grad,11, Divorced, Protective-serv, Other-relative, Black, Male,-527,47,38, Cambodia, <=50K
9, Self-emp-not-inc,157188, HS-grad,14, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,11474,89,21, Poland, <=50K
9, Self-emp-inc,-7181, 12th,11, Widowed, Farming-fishing, Wife, White, Male,-512,67,38, United-States, <=50K
39, State-gov,-450542, Doctorate,12, Separated, Protective-serv, Other-relative, Black, Male,-394,3188,26, Mexico, <=50K
21, Private,45026, Bachelors,12, Married-spouse-absent, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,-422,75,37, India, >50K
32, Private,9523, Bachelors,12, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,12757,53,39, Thailand, <=50K
-1, Local-gov,-5423, Masters,12, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,-136,76,38, Germany, >50K
17, Private,-4307, 11th,11, Separated, Prof-specialty, Wife, White, Female,911,34,-8, England, >50K
19, ?,-109180, 5th-6th,12, Widowed, Farming-fishing, Wife, White, Female,4390,82,37, Thailand, >50K
16, Local-gov,4382, 7th-8th,9, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,4184,50,10, Ecuador, <=50K
18, ?,1174498, 9th,11, Separated, Other-service, Husband, Amer-Indian-Eskimo, Female,-367,27,38, Honduras, <=50K
30, Self-emp-not-inc,-293576, Some-college,13, Married-civ-spouse, ?, Own-child, Other, Female,-5904,85,26, ?, <=50K
35, Local-gov,76628, Prof-school,17, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Female,-3687,2932,-19, ?, <=50K
35, State-gov,-47813, 11th,13, Married-spouse-absent, Craft-repair, Other-relative, White, Male,-4098,83,-7, Columbia, >50K
26, ?,21816, Assoc-acdm,13, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,-301,2387,38, Germany, <=50K
31, Self-emp-inc,190510, 9th,13, Widowed, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,-433,3142,38, ?, <=50K
17, Federal-gov,266666, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, Black, Female,-146,70,31, Mexico, <=50K
46, ?,-66487, Assoc-voc,12, Never-married, Transport-moving, Not-in-family, White, Male,1,70,4, Haiti, <=50K
59, Private,12736, Doctorate,11, Never-married, Prof-specialty, Wife, White, Male,-433,59,37, ?, <=50K
25, Private,-178009, Assoc-acdm,11, Never-married, Protective-serv, Wife, Amer-Indian-Eskimo, Female,-212,53,37, Cambodia, <=50K
30, State-gov,-50523, 11th,12, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,-336,76,-9, Ecuador, <=50K
24, Federal-gov,37358, 9th,11, Divorced, Sales, Other-relative, Black, Male,4369,3178,33, Laos, <=50K
72, Self-emp-not-inc,25790, Bachelors,10, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,202,2204,40, South, <=50K
36, State-gov,379, 11th,8, Divorced, ?, Wife, Asian-Pac-Islander, Male,-387,43,38, India, <=50K
26, Local-gov,-12721, Bachelors,12, Married-spouse-absent, Protective-serv, Unmarried, Other, Male,-388,38,-11, United-States, <=50K
16, ?,-76531, HS-grad,11, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,-961,41,38, Germany, <=50K
28, Local-gov,38055, Some-college,11, Separated, ?, Husband, Black, Male,342,79,41, Iran, <=50K
25, Self-emp-inc,67092, HS-grad,13, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,-377,86,37, Haiti, >50K
40, Private,65306, HS-grad,11, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,-2611,63,37, Ecuador, >50K
18, Self-emp-inc,-445438, Assoc-voc,14, Married-spouse-absent, Sales, Wife, Other, Male,-362,75,-2, Laos, <=50K
28, Private,48063, 9th,16, Divorced, Sales, Other-relative, White, Female,123,80,37, Iran, <=50K
44, Local-gov,74078, 10th,11, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,-400,52,41, Mexico, >50K
13, Self-emp-not-inc,761, Assoc-voc,12, Never-married, ?, Husband, Asian-Pac-Islander, Female,-140,84,37, Taiwan, <=50K
0, ?,27710, Assoc-voc,17, Divorced, Adm-clerical, Own-child, White, Female,-464,73,-5, United-States, >50K
44, Private,13285, Assoc-voc,11, Married-AF-spouse, Sales, Husband, Asian-Pac-Islander, Male,1354,63,38, Mexico, <=50K
25, Private,-65242, 5th-6th,13, Never-married, Protective-serv, Other-relative, Black, Male,-346,67,-3, Haiti, <=50K
30, Self-emp-not-inc,-34453, 7th-8th,14, Widowed, Craft-repair, Unmarried, Black, Female,-411,71,-22, United-States, >50K
35, Private,-457568, Bachelors,13, Separated, ?, Not-in-family, Amer-Indian-Eskimo, Female,-305,75,-9, Columbia, <=50K
21, ?,-27435, Bachelors,13, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,-419,82,38, Italy, <=50K
27, Self-emp-not-inc,65342, Assoc-acdm,11, Widowed, Craft-repair, Own-child, Other, Female,-441,48,38, Laos, <=50K
26, Federal-gov,-75962, 9th,10, Separated, ?, Husband, Other, Female,-293,30,38, South, <=50K
9, Federal-gov,-32140, Preschool,11, Separated, Handlers-cleaners, Not-in-family, White, Female,-181,81,-6, Puerto-Rico, >50K
19, ?,-214255, 9th,11, Divorced, Prof-specialty, Own-child, Other, Male,-9286,2295,33, ?, <=50K
13, State-gov,-11717, HS-grad,13, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,-6121,73,37, Laos, <=50K
22, ?,-414300, Prof-school,11, Never-married, ?, Wife, White, Female,18386,51,38, Mexico, <=50K
32, State-gov,-29827, 1st-4th,13, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,-257,86,37, Mexico, <=50K
17, Private,-508746, Prof-school,11, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,-2714,2959,37, Iran, <=50K
20, Private,-7792, HS-grad,17, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,1006,3193,38, Jamaica, >50K
34, Local-gov,29866, Assoc-acdm,13, Never-married, Farming-fishing, Husband, White, Female,-40,3136,2, Columbia, >50K
21, ?,-3967, Masters,10, Divorced, Sales, Own-child, Black, Male,-210,3399,38, Poland, <=50K
42, Local-gov,-43214, Some-college,10, Widowed, Handlers-cleaners, Wife, Other, Male,-114,3090,38, Mexico, <=50K
31, ?,29091, HS-grad,11, Separated, Exec-managerial, Other-relative, Other, Female,-5,88,26, United-States, <=50K
26, Self-emp-inc,60305, 9th,12, Married-spouse-absent, Exec-managerial, Other-relative, Black, Male,-349,35,37, Jamaica, <=50K
24, ?,-77554, Assoc-acdm,10, Married-civ-spouse, Prof-specialty, Husband, Black, Female,4,86,-14, Thailand, >50K
31, Self-emp-inc,167460, Assoc-acdm,13, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,-512,46,-20, England, >50K
16, Self-emp-not-inc,23425, 9th,13, Separated, Craft-repair, Own-child, White, Male,-165,72,37, Philippines, <=50K
17, Federal-gov,-52719, Assoc-acdm,11, Widowed, Prof-specialty, Own-child, Asian-Pac-Islander, Female,-987,66,38, England, <=50K
31, Private,-39660, Some-college,11, Divorced, Other-service, Own-child, Black, Male,9705,-9,30, Cuba, <=50K
36, Private,-34411, Bachelors,11, Divorced, Other-service, Wife, White, Male,-551,2984,0, Cuba, >50K
47, Self-emp-inc,14831, Assoc-acdm,12, Married-civ-spouse, Transport-moving, Husband, Other, Male,-330,61,7, Haiti, <=50K
26, ?,-70589, Doctorate,10, Never-married, Sales, Not-in-family, Black, Female,8245,-10,38, United-States, >50K
29, Federal-gov,102710, HS-grad,11, Married-civ-spouse, Farming-fishing, Other-relative, Black, Male,5833,13,39, Laos, >50K
37, Local-gov,-59507, 12th,13, Widowed, Handlers-cleaners, Own-child, White, Male,-481,28,37, ?, <=50K
22, ?,5010, 10th,13, Never-married, ?, Other-relative, Asian-Pac-Islander, Male,-863,86,37, Puerto-Rico, >50K
21, Private,-4200, Assoc-voc,13, Widowed, Craft-repair, Unmarried, Other, Female,-386,62,38, United-States, <=50K
25, ?,-447905, Assoc-voc,11, Married-spouse-absent, ?, Not-in-family, Asian-Pac-Islander, Female,-391,84,13, ?, <=50K
84, State-gov,31731, Prof-school,11, Never-married, Exec-managerial, Husband, White, Male,-3769,43,37, South, >50K
21, Self-emp-inc,-45365, Bachelors,11, Separated, Handlers-cleaners, Husband, Other, Male,-436,46,-1, Germany, <=50K
14, Self-emp-not-inc,38285, Assoc-acdm,11, Never-married, Tech-support, Wife, Amer-Indian-Eskimo, Male,-73,47,39, Cambodia, <=50K
18, Private,58978, 11th,15, Separated, Protective-serv, Not-in-family, Black, Male,5348,75,39, ?, <=50K
12, Self-emp-not-inc,-63586, 12th,11, Married-civ-spouse, ?, Other-relative, White, Male,-306,87,37, Ecuador, <=50K
36, Private,-37162, 10th,11, Separated, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,767,-2,37, United-States, >50K
39, State-gov,-376742, Assoc-acdm,10, Married-spouse-absent, Exec-managerial, Unmarried, Other, Male,-362,54,38, Thailand, <=50K
42, Self-emp-not-inc,-30944, Assoc-voc,12, Widowed, Craft-repair, Not-in-family, Black, Male,7584,32,25, England, <=50K
25, Self-emp-not-inc,38854, 9th,12, Never-married, Other-service, Not-in-family, White, Male,-940,63,38, Philippines, >50K
10, Private,4982, Assoc-voc,13, Married-spouse-absent, Tech-support, Husband, White, Male,88,3118,-7, Germany, >50K
12, Private,-64318, HS-grad,12, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,9998,76,-5, Poland, >50K
36, State-gov,-12920, Assoc-voc,17, Never-married, Adm-clerical, Not-in-family, White, Male,-367,62,37, Iran, >50K
47, State-gov,166419, 5th-6th,12, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,-192,37,-2, Ecuador, <=50K
17, Federal-gov,-35507, Some-college,12, Married-civ-spouse, Adm-clerical, Own-child, White, Male,-52,80,-15, Haiti, <=50K
25, Private,5366, HS-grad,16, Separated, Adm-clerical, Husband, Other, Female,-647,73,6, Columbia, <=50K
28, ?,-11437, Assoc-acdm,13, Divorced, Handlers-cleaners, Not-in-family, White, Male,-383,61,38, Mexico, <=50K
5, Private,-29724, Some-college,10, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,1123,2715,38, Taiwan, >50K
47, Private,-238953, Masters,10, Separated, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,-253,12,38, Puerto-Rico, >50K
10, Local-gov,-369227, 11th,12, Married-spouse-absent, Other-service, Not-in-family, White, Male,3986,60,33, ?, <=50K
27, Self-emp-inc,35010, HS-grad,12, Married-civ-spouse, Farming-fishing, Own-child, Other, Female,72,3066,17, Columbia, <=50K
25, State-gov,-38079, 7th-8th,12, Married-civ-spouse, ?, Not-in-family, White, Female,-234,67,38, ?, <=50K
19, Private,27724, Assoc-acdm,18, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,124,2981,41, Mexico, <=50K
45, State-gov,250203, 10th,11, Divorced, Other-service, Unmarried, Black, Female,-160,28,38, Mexico, <=50K
31, State-gov,81086, Assoc-acdm,8, Widowed, Transport-moving, Wife, Black, Female,-5652,70,30, England, >50K
29, Private,-10923, 5th-6th,10, Widowed, ?, Husband, Asian-Pac-Islander, Male,-2410,65,37, ?, <=50K
22, Private,-68840, Some-college,11, Married-spouse-absent, Handlers-cleaners, Other-relative, Black, Male,-427,67,38, Honduras, <=50K
72, State-gov,-36323, 11th,11, Widowed, Sales, Not-in-family, White, Male,-3870,2250,29, Poland, <=50K
52, Local-gov,-44949, Assoc-acdm,11, Separated, Prof-specialty, Wife, Other, Female,-451,66,-7, Iran, <=50K
46, ?,92008, Assoc-acdm,13, Separated, Machine-op-inspct, Unmarried, White, Male,-258,81,-3, Cuba, <=50K
44, Local-gov,36169, Assoc-acdm,13, Married-civ-spouse, Exec-managerial, Husband, Other, Female,14168,2702,39, India, >50K
23, Federal-gov,52484, 10th,11, Widowed, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,203,79,37, Cambodia, <=50K
-1, Private,-38768, Some-college,14, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,8798,61,37, Mexico, <=50K
20, State-gov,126983, Prof-school,11, Separated, ?, Other-relative, Asian-Pac-Islander, Male,-374,41,-3, Philippines, <=50K
60, Self-emp-inc,28014, Masters,11, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,-4959,3097,38, Iran, <=50K
41, Local-gov,413122, 1st-4th,11, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,2398,24,37, Canada, <=50K
38, Private,942797, 1st-4th,10, Never-married, Sales, Wife, Other, Male,-246,30,38, Taiwan, <=50K
10, Private,-11255, 1st-4th,10, Married-AF-spouse, ?, Own-child, Asian-Pac-Islander, Male,102,65,38, Canada, <=50K
15, Private,-35823, HS-grad,12, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,147,61,37, Columbia, >50K
24, Self-emp-inc,558730, 9th,11, Widowed, Farming-fishing, Unmarried, Black, Male,-5134,36,38, Poland, >50K
26, Self-emp-inc,17437, Prof-school,13, Widowed, Protective-serv, Not-in-family, Other, Female,-432,62,38, ?, <=50K
15, Local-gov,125768, Doctorate,9, Separated, Handlers-cleaners, Not-in-family, Black, Male,-215,2860,-5, Jamaica, <=50K
60, State-gov,50083, HS-grad,12, Widowed, Farming-fishing, Own-child, White, Male,-362,30,37, Puerto-Rico, <=50K
26, Private,302318, Doctorate,13, Separated, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Male,-5937,64,37, Jamaica, <=50K
19, State-gov,-21231, 11th,15, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,-109,40,39, Philippines, >50K
33, Private,-54582, Masters,13, Married-spouse-absent, Farming-fishing, Unmarried, White, Male,-5356,49,-16, Taiwan, <=50K
38, State-gov,48875, Assoc-acdm,13, Married-spouse-absent, Transport-moving, Wife, White, Female,-335,58,38, Cambodia, >50K
30, Local-gov,10784, Prof-school,10, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,44,50,38, Haiti, <=50K
13, Private,85390, Prof-school,12, Married-spouse-absent, Adm-clerical, Husband, Other, Female,-192,75,38, ?, >50K
38, Local-gov,-305796, HS-grad,14, Married-civ-spouse, Other-service, Wife, Other, Female,-284,76,18, Thailand, >50K
10, State-gov,-65208, Assoc-acdm,13, Never-married, Adm-clerical, Own-child, Other, Male,-442,72,39, India, >50K
21, Self-emp-not-inc,66517, Masters,12, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,3006,60,-4, India, <=50K
46, State-gov,-76768, Assoc-acdm,11, Widowed, ?, Other-relative, Black, Female,-282,32,37, India, >50K
32, Local-gov,-41783, Assoc-voc,10, Separated, Handlers-cleaners, Own-child, Black, Female,-375,61,27, Laos, <=50K
4, State-gov,231145, 10th,12, Married-civ-spouse, Prof-specialty, Own-child, White, Female,102,77,39, Ecuador, >50K
27, Self-emp-not-inc,16169, Doctorate,11, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,-109,70,37, United-States, <=50K
37, Local-gov,-66749, 1st-4th,13, Separated, Farming-fishing, Not-in-family, White, Male,-314,3291,38, Thailand, <=50K
20, Self-emp-inc,86882, Prof-school,11, Never-married, Protective-serv, Other-relative, Black, Male,-142,2843,3, Mexico, <=50K
20, Federal-gov,-65949, Assoc-acdm,13, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,-104,51,-1, Mexico, <=50K
54, Self-emp-inc,-49051, Assoc-voc,12, Widowed, Craft-repair, Wife, White, Male,-5617,2889,38, Portugal, <=50K
42, Local-gov,142693, 1st-4th,11, Never-married, Protective-serv, Wife, White, Male,-9590,1,38, Puerto-Rico, <=50K
16, State-gov,36462, Some-college,11, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,5039,84,21, Puerto-Rico, <=50K
28, ?,34553, Bachelors,10, Widowed, Other-service, Unmarried, Black, Female,-3147,48,39, Iran, >50K
36, Private,34010, Some-college,10, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,356,2877,3, Germany, >50K
30, Self-emp-not-inc,52786, 1st-4th,11, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Male,-2986,77,-8, Ecuador, <=50K
26, Self-emp-not-inc,-13406, 5th-6th,13, Widowed, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,12715,2439,38, Columbia, <=50K
29, State-gov,-67534, 11th,17, Never-married, Other-service, Not-in-family, Black, Female,-208,53,-9, Honduras, <=50K
45, Local-gov,78351, 11th,12, Divorced, Farming-fishing, Not-in-family, Black, Female,-2458,2494,37, Taiwan, <=50K
17, ?,-31116, Prof-school,13, Married-spouse-absent, Other-service, Other-relative, Black, Male,23249,3302,38, Philippines, <=50K
21, Self-emp-inc,-35558, HS-grad,18, Divorced, Tech-support, Own-child, Other, Male,5527,64,21, Honduras, >50K
-6, Local-gov,49220, Assoc-acdm,13, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,5933,3217,-21, United-States, >50K
18, Self-emp-inc,-221876, 10th,13, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Female,6107,72,24, Jamaica, <=50K
30, State-gov,-18975, 12th,13, Separated, Other-service, Wife, Asian-Pac-Islander, Male,-347,66,-6, Canada, <=50K
40, Federal-gov,75630, 5th-6th,12, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,9809,39,26, Mexico, <=50K
43, State-gov,85359, 11th,10, Divorced, Transport-moving, Husband, Black, Female,5011,62,28, Italy, >50K
25, Self-emp-not-inc,-35761, Assoc-acdm,11, Married-spouse-absent, Other-service, Husband, Asian-Pac-Islander, Male,-6144,77,37, Taiwan, >50K
31, Federal-gov,-5700, 5th-6th,12, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,-209,87,37, Taiwan, >50K
46, Local-gov,-107, 11th,17, Married-civ-spouse, Protective-serv, Unmarried, Black, Male,-444,80,1, Thailand, <=50K
30, Private,14341, 1st-4th,13, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,-212,83,22, Columbia, <=50K
36, Self-emp-inc,689598, Masters,10, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,7394,75,-7, Cuba, <=50K
22, Self-emp-not-inc,-60027, Some-college,13, Married-AF-spouse, Other-service, Own-child, White, Male,455,64,38, Iran, >50K
-5, Self-emp-not-inc,92296, Assoc-acdm,11, Widowed, Other-service, Not-in-family, Other, Female,-170,84,22, Iran, <=50K
20, State-gov,-400708, HS-grad,11, Never-married, Prof-specialty, Not-in-family, Black, Female,-179,78,-10, Honduras, <=50K
48, ?,-268110, 10th,11, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,-524,75,34, Philippines, >50K
19, Federal-gov,91574, 12th,10, Separated, ?, Other-relative, Other, Male,-260,-3,38, ?, >50K
21, Private,95867, Masters,11, Divorced, Transport-moving, Husband, Other, Male,4465,55,0, England, <=50K
41, Self-emp-not-inc,21212, 7th-8th,11, Divorced, Machine-op-inspct, Husband, Other, Male,-6586,65,24, Mexico, <=50K
62, Private,-41337, Bachelors,10, Married-spouse-absent, Tech-support, Husband, White, Male,-1055,21,38, England, <=50K
36, Federal-gov,-42657, 9th,11, Married-spouse-absent, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,-48,55,37, ?, <=50K
59, Private,28970, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female,-367,45,3, Ecuador, <=50K
42, Private,-26160, Assoc-acdm,10, Never-married, Prof-specialty, Wife, Other, Male,-80,54,4, Puerto-Rico, >50K
9, Local-gov,129733, 10th,11, Separated, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,-2565,72,2, South, >50K
32, Self-emp-inc,-60146, 9th,13, Separated, Craft-repair, Own-child, Other, Female,-2777,8,-15, Portugal, >50K
12, Private,177635, Masters,11, Never-married, ?, Husband, White, Female,-17,57,27, Portugal, >50K
37, State-gov,-60941, 11th,13, Never-married, Tech-support, Husband, Black, Male,64,76,24, Philippines, <=50K
41, Self-emp-inc,-464465, Preschool,11, Divorced, ?, Unmarried, White, Female,15870,71,38, Italy, <=50K
18, Local-gov,-338229, Assoc-acdm,13, Never-married, Handlers-cleaners, Husband, Other, Male,-381,88,23, Honduras, <=50K
27, Self-emp-not-inc,-70448, 1st-4th,10, Never-married, ?, Wife, Asian-Pac-Islander, Male,-37,79,-2, Thailand, >50K
25, Local-gov,-59007, Assoc-voc,13, Divorced, Tech-support, Other-relative, White, Female,-1443,64,37, United-States, <=50K
47, Local-gov,56394, 10th,13, Never-married, Craft-repair, Other-relative, Black, Female,-540,30,41, England, <=50K
15, Private,328664, HS-grad,10, Widowed, ?, Husband, White, Male,2969,2560,-2, Poland, >50K
65, Self-emp-not-inc,-18552, Assoc-acdm,17, Divorced, Machine-op-inspct, Other-relative, Black, Male,-329,62,37, Taiwan, <=50K
25, Local-gov,-25880, 11th,11, Never-married, Prof-specialty, Wife, White, Female,-2935,87,34, Cuba, <=50K
33, ?,-62666, Bachelors,10, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,2375,83,-2, Cuba, <=50K
35, Local-gov,37946, 1st-4th,11, Married-civ-spouse, Prof-specialty, Husband, White, Female,-263,45,-10, Cuba, >50K
28, Self-emp-inc,-344151, Doctorate,13, Divorced, Machine-op-inspct, Husband, Other, Female,158,2731,38, Puerto-Rico, >50K
38, ?,53427, Prof-school,11, Widowed, Sales, Not-in-family, White, Female,-267,63,37, Iran, >50K
21, Self-emp-not-inc,49547, Bachelors,10, Widowed, Other-service, Wife, Asian-Pac-Islander, Female,75,65,37, Cuba, <=50K
25, Self-emp-not-inc,-367418, 12th,12, Separated, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,808,12,28, ?, <=50K
33, Private,-23497, HS-grad,13, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,-389,69,25, ?, >50K
53, Self-emp-not-inc,-24739, Doctorate,13, Married-civ-spouse, ?, Wife, White, Male,-3953,23,38, Cuba, <=50K
19, Federal-gov,-49820, 11th,9, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,1794,68,37, Thailand, >50K
20, Self-emp-inc,10969, 9th,13, Divorced, Sales, Wife, Amer-Indian-Eskimo, Male,-425,54,-1, Cambodia, <=50K
23, Federal-gov,-52976, 9th,13, Separated, Adm-clerical, Own-child, Asian-Pac-Islander, Male,-805,82,5, Thailand, <=50K
34, ?,-13451, Masters,11, Divorced, Adm-clerical, Husband, Black, Male,-72,74,37, Thailand, >50K
11, Self-emp-inc,-12569, 11th,8, Never-married, Transport-moving, Other-relative, Black, Female,5038,-4,38, Mexico, >50K
31, Federal-gov,139738, 12th,10, Separated, Exec-managerial, Wife, White, Female,-486,63,39, South, <=50K
4, ?,-46256, Bachelors,10, Married-spouse-absent, Protective-serv, Unmarried, Asian-Pac-Islander, Female,-340,87,25, Canada, <=50K
22, Local-gov,18438, Assoc-acdm,14, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,-341,82,38, Laos, >50K
39, Federal-gov,-468372, 7th-8th,13, Married-AF-spouse, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,10821,41,15, South, >50K
28, Self-emp-not-inc,187734, HS-grad,11, Separated, ?, Unmarried, White, Female,-289,52,38, Puerto-Rico, <=50K
11, ?,99746, Masters,11, Divorced, Sales, Wife, Black, Female,6591,2681,39, Cambodia, <=50K
